"Net generation for hydro-electric pumped storage Net generation : hydro-electric pumped storage : all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=1,0,2&fuel=01&geo=vvvvvvvvvvvvo&sec=o3g&linechart=ELEC.GEN.HPS-MI-99.M~ELEC.GEN.HPS-MO-99.M~ELEC.GEN.HPS-VA-99.M~ELEC.GEN.HPS-AZ-99.M&columnchart=ELEC.GEN.HPS-MI-99.M~ELEC.GEN.HPS-MO-99.M~ELEC.GEN.HPS-VA-99.M~ELEC.GEN.HPS-AZ-99.M&map=ELEC.GEN.HPS-MI-99.M&freq=M&start=200101&end=202107&ctype=map&ltype=pin&rtype=s&pin=&rse=0&maptype=0"
"Mon Oct 18 2021 13:22:32 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
Units: thousand megawatthours
"US-FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-GA",-35.515,-35.921,-38.189,-40.296,-57.069,-59.584,-60.158,-61.478,-57.047,-48.362,-34.265,-41.826,-41.549,-38.073,-44.202,-39.312,-52.208,-65.418,-70.91,-71.882,-67.104,-62.639,-52.663,-42.208,-73.223,-48.486,-58.748,-44.247,-43.814,-57.836,-61.297,-21.067,-45.578,-81.749,-48.697,-51.351,-55.225,-48.143,-76.344,-36.664,-78.863,-80.772,-73.598,-93.552,-126.338,-90.343,-78.242,-39.762,-32.52,-23.903,-19.483,-2.733,-28.977,12.868,-18.358,3.793,-14.89,-24.565,-24,-36.453,-1.561,-29.54,-59.739,-33.682,-39.245,-39.665,-40.182,-48.781,-49.225,-18.078,-14.839,-25.806,-26.223,-26.959,-35.826,-34.864,-38.491,-33.754,-40.905,-55.434,-50.497,-39.264,-34.986,95.554,-38.914,-35.892,-34.083,122.072,-28.138,-36.579,-43.199,-52.233,-51.499,8.281,9.03,24.232,10.818,30.343,32.861,10.095,-11.633,5.857,1.647,15.207,32.022,19.211,29.949,95.611,9.901,34.923,-38.209,-16.204,-36.49,-41.707,-50.162,-43.445,-46.248,-44.384,-27.325,21.396,-49.807,-40.439,-37.355,-16.448,-41.765,-53.72,-85.075,-93.057,-94.178,-82.387,-74.014,-65.272,-48.607,-59.557,-60.731,-58.392,-70.569,-89.507,-97.589,-91.437,-104.572,-34.314,-53.415,-69.194,-55.927,-52.154,-57.336,-48.015,-16.017,-33.997,32.667,-11.713,-43.629,-61.984,-74.16,-5.036,6.251,-19.45,-17.029,-3.061,-35.453,-75.894,-106.121,-135.27,-110.697,-102.742,-98.466,-82.701,-83.546,-66.03,-64.486,-13.747,-63.295,-90.201,-108.649,-125.402,-115.188,-103.195,8.207,11,47.023,-3.547,-8.45,-33.015,-53.942,-107.886,-132.105,-138.996,-147.419,-137.633,-135.438,-141.616,-132.43,-107.525,-104.772,-81.724,-93.525,-91.083,-125.846,-128.557,-123.723,-85.016,-88.991,-84.387,-88.062,-32.149,-24.921,-10.102,-27.407,-29.074,-73.717,-44.259,-103.909,-83.223,-1.874,29.943,41.235,-2.607,38.296,35.057,-23.718,-69.473,-98.451,-120.275,-139.837,-114.236,-72.691,-71.989,-27.428,48.875,18.08,-6.382,-9.262,-67.692,-91.258,-92.505,-82.106,-42.475,-1.613,-22.602,-10.32,13.401,25.421,38.312,-23.251,-33.887,-61.255
"US-HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US-LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
